Date,DIA,SPY,QQQ,DIA_MLP_Pred,SPY_MLP_Pred,QQQ_MLP_Pred,Risk_free
2011-02-08,0.006489102723652884,0.0045364586314908814,0.0065694852010191864,,,,
2011-02-09,0.0011453541467094652,-0.002265479251243541,-0.0017247160669784376,,,,
2011-02-10,-0.0008998273426295,0.0003780078015855892,0.0015527316808063851,,,,
2011-02-11,0.003921092135835913,0.0059525122039580936,0.007212674380742355,,,,
2011-02-14,-0.00032640807052874976,0.0024010675564056787,0.0023927793458127233,,,,
2011-02-15,-0.003349065211021518,-0.003152591802624727,-0.0013667467133333664,,,,
2011-02-16,0.005548944643642528,0.006295618070184972,0.006474959289334503,,,,
2011-02-17,0.002276392873121757,0.0029837092327786863,-0.0003396682168230747,,,,
2011-02-18,0.006004958175228836,0.0020835727072014976,-0.0022110355588247366,,,,
2011-02-22,-0.013932100611037336,-0.02027404493308982,-0.02937338156227653,,,,
2011-02-23,-0.00856806432329993,-0.0061631487353981385,-0.00827572531051013,,,,
2011-02-24,-0.0035648908993124455,-0.000687343289694553,0.005290381761629881,,,,
2011-02-25,0.005961472374169219,0.010636089542537695,0.013798261769401243,,,,
2011-02-28,0.008302966545175039,0.0061775160412187455,0.0020792234692477147,,,,
2011-03-01,-0.014679481219038946,-0.01681360558375644,-0.016229377768027575,,,,
2011-03-02,0.0006641782279741548,0.0021363405371825905,0.005264040865203601,,,,
2011-03-03,0.015732877395143063,0.01707753996850236,0.019583021509698373,,,,
2011-03-04,-0.007300291056148822,-0.007520210225961498,-0.0051615417889672175,,,,
2011-03-07,-0.006276274376976865,-0.007881962540628784,-0.013546769496112887,,,,
2011-03-08,0.010548161067749362,0.008711783706198517,0.004013618806866681,,,,
2011-03-09,0.00016388560216906709,-0.0014342227796007025,-0.006815133818429686,,,,
2011-03-10,-0.018863929894305187,-0.018679026668271703,-0.015728823558622818,,,,
2011-03-11,0.0057464353340899174,0.006902153754777096,0.0062150558529752145,,,,
2011-03-14,-0.004744463806706456,-0.00605589512933058,-0.003546754448891853,,,,
2011-03-15,-0.011918957744111223,-0.011523578793656952,-0.014314365792769125,,,,
2011-03-16,-0.019353388104336844,-0.01868623764518951,-0.024444415363461758,,,,
2011-03-17,0.013085536994946523,0.013148434979613377,0.009190985539760721,,,,
2011-03-18,0.006837935669537386,0.0036305114165449135,-0.002256366743789595,,,,
2011-03-21,0.015104908166283515,0.015379061103452331,0.019100162848853408,,,,
2011-03-22,-0.0012499468220621426,-0.003474544763958143,-0.0018032899373534585,,,,
2011-03-23,0.005902905572537698,0.002857621027255064,0.005579868315377379,,,,
2011-03-24,0.0068572284950843,0.009517739318122942,0.01761469378104019,,,,
2011-03-25,0.0041078532217770905,0.003051680908166432,0.0024661338143907585,,,,
2011-03-28,-0.0016411676442169565,-0.002440599251287701,-0.005469003598748135,,,,
2011-03-29,0.006140633134259943,0.006696202735674285,0.009682458639320934,,,,
2011-03-30,0.005698456996467094,0.006877458384884072,0.0047187007414613005,,,,
2011-03-31,-0.0015436632407306305,-0.0013566584594881805,0.0013942224416880755,,,,
2011-04-01,0.0035697243570007586,0.004214757340853304,0.0005221338937930753,,,,
2011-04-04,0.0024268655478572048,0.000825733769124426,-0.003311948658956787,,,,
2011-04-05,-0.0008886187727217275,-0.00014987888779494085,-0.0026226979065469003,,,,
2011-04-06,0.004196118703703178,0.003147326548075036,0.002447849881860531,,,,
2011-04-07,-0.0020954047522971924,-0.0025471808480341807,-0.0006986013112455502,,,,
2011-04-08,-0.002100713951405986,-0.003456319843459177,-0.004729657854627423,,,,
2011-04-11,-8.103708204387772e-05,-0.0030151800379405462,-0.00334210258132428,,,,
2011-04-12,-0.009590054720965746,-0.0075019771747619765,-0.006894670633769362,,,,
2011-04-13,0.0007353543729458067,-7.616227550943933e-05,0.008479514883873218,,,,
2011-04-14,0.0013858332380740634,0.0007604317109297654,-0.001760875500052439,,,,
2011-04-15,0.004735743979385809,0.003641886351998913,-0.0017639039195742614,,,,
2011-04-18,-0.011839903529278216,-0.011271854804133064,-0.007085544439027647,,,,
2011-04-19,0.005324585550533278,0.005727858661791707,0.00620253132444093,,,,
2011-04-20,0.01580689538931157,0.013539713531262263,0.022363401432159424,,,,
2011-04-21,0.0036126811799608314,0.005096153227448497,0.00791574817856322,,,,
2011-04-25,-0.0019249619149830368,-0.0010471399014528868,0.002567847281595093,,,,
2011-04-26,0.009190663759157223,0.008568232707427903,0.005626149206579889,,,,
2011-04-27,0.007845482914029311,0.006507744276424532,0.006777285340056505,,,,
2011-04-28,0.0057452864160403285,0.0032376581625861434,-0.001520719159744388,,,,
2011-04-29,0.004853755283566129,0.002348386451850537,-0.0008461673038859807,,,,
2011-05-02,-0.0015632253043706967,-0.001540541090673031,-0.0018634052190411585,,,,
2011-05-03,-0.0001559587130977036,-0.0036035693499796295,-0.004759771574999404,,,,
2011-05-04,-0.006672407083406107,-0.006652908844961836,-0.0015344627007150002,,,,
2011-05-05,-0.010530295396161016,-0.00908947251586234,-0.005475664569368099,,,,
2011-05-06,0.005001869935989056,0.004406118182891383,0.0032547959939939197,,,,
2011-05-09,0.0034783245233382947,0.0038673821051142814,0.0037553312760891795,,,,
2011-05-10,0.0058230116509010435,0.008499967096673444,0.008483469579938506,,,,
2011-05-11,-0.008984862524875403,-0.010580708971834165,-0.007291199648927994,,,,
2011-05-12,0.005369333627838202,0.00474914951136185,0.005938797458000522,,,,
2011-05-13,-0.008144288143106415,-0.007728975319190924,-0.011913093893225923,,,,
2011-05-16,-0.0038977828318378367,-0.006361439090604826,-0.017442833054178042,,,,
2011-05-17,-0.0052735976461049106,-0.0001498945844824462,0.0027835817324972645,,,,
2011-05-18,0.007185058380701825,0.00889601496629133,0.008304706756242286,,,,
2011-05-19,0.0037318401419756952,0.0023786696174603605,0.0029246508756362037,,,,
2011-05-20,-0.007301942342722967,-0.007976283513680293,-0.007587616366635962,,,,
2011-05-23,-0.010710506529132855,-0.011668946917978928,-0.014822959026438374,,,,
2011-05-24,-0.0017818421534698816,-0.0008332310627379157,-0.006167786408000087,,,,
2011-05-25,0.0028341485118268395,0.003328984172513039,0.003881370950526985,,,,
2011-05-26,0.0012126333667925593,0.004597155894066064,0.006144197788904736,,,,
2011-05-27,0.003467055442586186,0.0038270713706740627,0.005062317895533575,,,,
2011-05-31,0.010171135894732508,0.010357493999960887,0.016063691155112636,,,,
2011-06-01,-0.022563736457186682,-0.022717093298891374,-0.0220013692958454,,,,
2011-06-02,-0.003265038304944845,-0.0010621053392680935,0.002099490186434405,,,,
2011-06-03,-0.00804484929488325,-0.009994497040393568,-0.015146408296378587,,,,
2011-06-06,-0.004875395521469983,-0.010637586110728849,-0.008196658586024697,,,,
2011-06-07,-0.001990142427337638,-0.0006199179654009512,-0.0017909911762754582,,,,
2011-06-08,-0.0015779916027636176,-0.004196111752365006,-0.007195638202480481,,,,
2011-06-09,0.0067934188682778895,0.00760215702076561,0.0018037744426444566,,,,
2011-06-10,-0.014553984407897682,-0.014008183167951492,-0.015436195486806081,,,,
2011-06-13,0.0007536568089667738,0.0007832854219040898,0.0,,,,
2011-06-14,0.010326454498689408,0.0126062783400398,0.012729769800208679,,,,
2011-06-15,-0.015193621990681194,-0.01794534934413416,-0.019155973018029737,,,,
2011-06-16,0.0054529194058083865,0.0022021565408207877,-0.00387595549596309,,,,
2011-06-17,0.0034970163656904423,0.002979644966568884,-0.003136734721535195,,,,
2011-06-20,0.006658875868067682,0.0051028892152436,0.005191864637785315,,,,
2011-06-21,0.00867314527241625,0.013610886336218542,0.021226667677352932,,,,
2011-06-22,-0.006435644388735007,-0.006043734634282315,-0.0072686476684342685,,,,
2011-06-23,-0.004064529870100309,-0.00287967713123205,0.009258587405297723,,,,
2011-06-24,-0.009351743376397437,-0.0116816005669218,-0.01749982586452825,,,,
2011-06-27,0.008354343707980938,0.008871913825727162,0.015872007893120266,,,,
2011-06-28,0.011661628597932072,0.01296838746800688,0.014732659392733716,,,,
2011-06-29,0.006883697887469786,0.008527658081389333,0.004093336808055348,,,,
2011-06-30,0.011206849426731223,0.00951686555912179,0.013233901668743277,,,,
2011-07-01,0.014033461937033032,0.014668124308938603,0.014961929330365109,,,,
2011-07-05,-0.0007167144041142492,-0.0008218271960549473,0.004995274845702724,,,,
2011-07-06,0.004769476893907054,0.0011952590650770034,0.003259149612756307,,,,
2011-07-07,0.007978593952985058,0.010321649567687885,0.013608195237791776,,,,
2011-07-08,-0.005601907084926694,-0.00711733573149953,-0.00270693543067857,,,,
2011-07-11,-0.011458588193089092,-0.018245870014149013,-0.01829269160250835,,,,
2011-07-12,-0.004974285110506571,-0.0043284789551503175,-0.007620331369893041,,,,
2011-07-13,0.0037728837305337493,0.0033429471142509826,0.004163597902799854,,,,
2011-07-14,-0.004738998309238518,-0.006926290347533559,-0.011667303346967195,,,,
2011-07-15,0.003716246478730589,0.005787930700446253,0.0132246473982498,,,,
2011-07-18,-0.007574858926569838,-0.008234781679198555,-0.0053735782426587156,,,,
2011-07-19,0.016127771848402972,0.016101113183723648,0.02251137650005841,,,,
2011-07-20,-0.001353646632134442,-0.0006029983153847951,-0.004256773283174642,,,,
2011-07-21,0.012436762408307269,0.01377607925491997,0.0066333432993257455,,,,
2011-07-22,-0.0033912290628403947,0.0006687238079114978,0.010287516262101892,,,,
2011-07-25,-0.006656774837100698,-0.005588346154151047,-0.0020155020683994,,,,
2011-07-26,-0.0074228093984984875,-0.003743356742376136,0.0025187573138230053,,,,
2011-07-27,-0.016070308267806862,-0.020687994203394844,-0.026165168840802888,,,,
2011-07-28,-0.0045687264014011575,-0.002913789575028858,0.001719673172463132,,,,
2011-07-29,-0.0094493676609817,-0.006858099839313958,-0.003270369876346102,,,,
2011-08-01,-0.00016502230890491631,-0.00426149781390972,-0.004665885513587487,,,,
2011-08-02,-0.02212414023363518,-0.025879698935018958,-0.025615559751916983,,,,
2011-08-03,0.0028661997405379225,0.00540418983257851,0.00955096056052218,,,,
2011-08-04,-0.043790120018159406,-0.0479740166530096,-0.04758511294080359,,,,
2011-08-05,0.004737779378426232,-0.001497712249633132,-0.006296577039922369,,,,
2011-08-08,-0.05560948870127103,-0.06734090391916503,-0.062076828931421975,,,,
2011-08-09,0.03901724247409799,0.045450856147424716,0.04710374261781691,,,,
2011-08-10,-0.04738079798053985,-0.04518356236784982,-0.041781174760594286,,,,
2011-08-11,0.03736402057986954,0.043905571694793366,0.043100497800858666,,,,
2011-08-12,0.013836549347407079,0.00671068024240018,0.008812252092766037,,,,
2011-08-15,0.01766216969694856,0.02094400001138297,0.014639360103764876,,,,
2011-08-16,-0.006378186937108232,-0.008575908948389888,-0.008498262981840643,,,,
2011-08-17,0.0015760838549301324,0.0006688375370895727,-0.005954337527755094,,,,
2011-08-18,-0.03735987638418958,-0.04407566741026692,-0.05033130968148258,,,,
2011-08-19,-0.016004753247684356,-0.016465724041424323,-0.01822193300081887,,,,
2011-08-22,0.0036073166603864952,0.0007991226941657104,0.0035915930956078594,,,,
2011-08-23,0.02795297115382045,0.032380328261274016,0.0403994420271494,,,,
2011-08-24,0.014087333870374863,0.013986225314735812,0.007811915958228609,,,,
2011-08-25,-0.015076288567263063,-0.015361164186791674,-0.0164565526389997,,,,
2011-08-26,0.012860026694275994,0.014429040389030591,0.0247725293767016,,,,
2011-08-29,0.02141962332623581,0.028331213566811012,0.027475412650243225,,,,
2011-08-30,0.0018219992186807585,0.0026332604420264967,0.006570506094145222,,,,
2011-08-31,0.005187762263201279,0.00442813880156212,0.001635703562234525,,,,
2011-09-01,-0.0093575518156106,-0.010528239090009885,-0.009122246445416149,,,,
2011-09-02,-0.02280607066653051,-0.0258819056441979,-0.023739757984827303,,,,
2011-09-06,-0.0095743353881641,-0.007324286621916974,0.00018724005178594186,,,,
2011-09-07,0.02425156467662948,0.02781715548826913,0.02501786274042095,,,,
2011-09-08,-0.009435909587820037,-0.01044593222427892,-0.004586052466236446,,,,
2011-09-09,-0.027393726454906897,-0.026559342315965573,-0.022498070295116968,,,,
2011-09-12,0.006263245551450858,0.006449230973131215,0.012705897151050749,,,,
2011-09-13,0.0037031280675901,0.009129393185826729,0.013279307668470963,,,,
2011-09-14,0.013254950478107652,0.01374885920064628,0.014189735449942287,,,,
2011-09-15,0.01641258673819923,0.01711039293414185,0.014703442979851378,,,,
2011-09-16,0.007076763749290116,0.005900946953800279,0.009124471092457842,,,,
2011-09-19,-0.009974518683015354,-0.01000693704574207,0.0003533668260811141,,,,
2011-09-20,0.0014058282468827346,-0.0011644231972756105,-0.0044260467669565715,,,,
2011-09-21,-0.026065852418978963,-0.02990092777125497,-0.017541034574142245,,,,
2011-09-22,-0.0355963207499288,-0.03285834403936505,-0.03304259339051718,,,,
2011-09-23,0.0035427023229042116,0.0060068893466525,0.010582181273751434,,,,
2011-09-26,0.025633857969684648,0.023501859799795355,0.011567051161474941,,,,
2011-09-27,0.013246651610253402,0.011121513362186695,0.010351487161986306,,,,
2011-09-28,-0.016972592171248024,-0.020629580798765982,-0.014925730493327016,,,,
2011-09-29,0.014013641991024173,0.007872343137640847,-0.011991467907579434,,,,
2011-09-30,-0.022241753358880345,-0.02530673243119974,-0.02613660205408941,,,,
2011-10-03,-0.023876207871791344,-0.02887042199907785,-0.02605569114647777,,,,
2011-10-04,0.012705916090316016,0.0216857836391382,0.02032380326266381,,,,
2011-10-05,0.01437835982007041,0.018345982888108736,0.02535093372501196,,,,
2011-10-06,0.01642692006392643,0.01792960243808306,0.016673677632757844,,,,
2011-10-07,-0.0006301032911055772,-0.006718303165359707,-0.006636033539179298,,,,
2011-10-10,0.028328790426553674,0.03289851050080461,0.0340000823872928,,,,
2011-10-11,-0.0017527060463455868,0.0010028882429287123,0.006770019169112018,,,,
2011-10-12,0.008558873352290775,0.008733815336065653,0.004959160696282883,,,,
2011-10-13,-0.002874107202321064,-0.0019894533238504764,0.009145532352225594,,,,
2011-10-14,0.014545859136156912,0.016949437237197884,0.01838728061882522,,,,
2011-10-17,-0.02119611372411789,-0.019275680429455374,-0.015590169933884734,,,,
2011-10-18,0.01403603058119618,0.01935729124582952,0.012319176855152492,,,,
2011-10-19,-0.004859827727635491,-0.011899555372912651,-0.019502459066151,,,,
2011-10-20,0.0033008063796460267,0.004365927478835019,-0.00493592425031375,,,,
2011-10-21,0.02322013763299857,0.018809430001070385,0.012468393888349194,,,,
2011-10-24,0.008701752084951941,0.01218610317769908,0.020555034128464374,,,,
2011-10-25,-0.017737062953417038,-0.019635012676657126,-0.01985704397828103,,,,
2011-10-26,0.01377608533529262,0.010107371377099385,-0.001221778736959056,,,,
2011-10-27,0.029375646909250538,0.03424187123373379,0.027214563666775327,,,,
2011-10-28,0.0008198326840851423,-0.00023326079971042193,0.0015285405387026607,,,,
2011-10-31,-0.02237215692519001,-0.024400973309385957,-0.01693935763383836,,,,
2011-11-01,-0.025116278914202542,-0.02828488312945332,-0.0264025713310172,,,,
2011-11-02,0.0149253371290321,0.016180012358344875,0.008468537052964464,,,,
2011-11-03,0.017287958369283984,0.0180631105892326,0.0205190497727874,,,,
2011-11-04,-0.004921217342451989,-0.006117518548344414,-0.005176787523621496,,,,
2011-11-07,0.007081888901564248,0.006196825876619627,0.00706831924841822,,,,
2011-11-08,0.009420372967589685,0.012749078519136424,0.011444502353495256,,,,
2011-11-09,-0.03260086862474143,-0.037608088770104686,-0.03578923646431553,,,,
2011-11-10,0.010144659703196446,0.009374626196136935,-0.0005283075687896321,,,,
2011-11-11,0.021962463083788464,0.01864732999984664,0.018669557275238,,,,
2011-11-14,-0.006770472723600207,-0.009519369379047404,-0.006242627534846612,,,,
2011-11-15,0.0013247401645033465,0.0049296709612445255,0.011070888025747294,,,,
2011-11-16,-0.014751973148675825,-0.015989976549919405,-0.016652683521573675,,,,
2011-11-17,-0.010720201619967895,-0.01600446884221807,-0.023717834859341203,,,,
2011-11-18,0.0015721004823197051,-0.0010649349704507929,-0.0077317851753466735,,,,
2011-11-21,-0.022070950230735242,-0.019202688166127583,-0.01931903237375865,,,,
2011-11-22,-0.003654321988223685,-0.003935602346910372,0.0033070754469983754,,,,
2011-11-23,-0.021227540306345997,-0.02231275713581571,-0.022819001598056055,,,,
2011-11-25,-0.0016924707807479678,-0.001889374807144684,-0.007723594267608379,,,,
2011-11-28,0.026053058713076286,0.02855518509687993,0.03420418441035267,,,,
2011-11-29,0.003988360136650826,0.0028362673614141802,-0.006233110554424659,,,,
2011-11-30,0.039284193258597,0.040325579135753735,0.03629559315759723,,,,
2011-12-01,-0.0004993016707075526,-0.00016000471058763566,0.006892371569022338,,,,
2011-12-02,-0.0005830228228536072,-0.00088081673879703,-0.002821776531672704,,,,
2011-12-05,0.007385384880689294,0.010833454458456515,0.010890461335067323,,,,
2011-12-06,0.0036313945646302415,0.0003168906882544676,-0.002798991514896709,,,,
2011-12-07,0.005585918599290807,0.003715494364674221,0.0,,,,
2011-12-08,-0.01760262288976211,-0.022180538467663883,-0.016961685303231718,,,,
2011-12-09,0.015224460806113171,0.01680031251033576,0.015910023562842213,,,,
2011-12-12,-0.012726586609432822,-0.014705076570181497,-0.011287760247273848,,,,
2011-12-13,-0.006089702516583806,-0.009382747485300769,-0.011057521314570272,,,,
2011-12-14,-0.01000697257471117,-0.01070325206439282,-0.01572576770555445,,,,
2011-12-15,0.004132365235008706,0.0036078092377573867,-0.002736395891134169,,,,
2011-12-16,-0.0019771359346654194,0.0014815982457596633,0.005135472875602343,,,,
2011-12-19,-0.007301228249178671,-0.01074923420095164,-0.009892301701970752,,,,
2011-12-20,0.027896061721056853,0.029811364476991287,0.029208478930053076,,,,
2011-12-21,0.0010768321643768175,0.0019343905717459364,-0.014406720563183041,,,,
2011-12-22,0.00594210140146334,0.008820079339348473,0.008488941975763442,,,,
2011-12-23,0.009010497993260813,0.00890091924475822,0.008596332324750655,,,,
2011-12-27,0.0003262557892185214,0.0007908610215308088,0.0037231368893748673,,,,
2011-12-28,-0.01164337223287415,-0.013210366922357329,-0.011625188830703514,,,,
2011-12-29,0.010419781596850973,0.010280924423200943,0.00716993246926112,,,,
2011-12-30,-0.005483530506760204,-0.004927963585597439,-0.002861853948302073,,,,
2012-01-03,0.014502291738814675,0.015810484960097067,0.018984167603403268,,,,
2012-01-04,0.0027466863484102433,0.001567555662860265,0.0042090252881643595,,,,
2012-01-05,-0.00016122311759758645,0.0026589057571060337,0.008191719235859374,,,,
2012-01-06,-0.0033945676963016425,-0.0025807158046546874,0.003465683359480387,,,,
2012-01-09,0.0010518443925153775,0.00242473288458811,-0.003292262435886873,,,,
2012-01-10,0.005805706217929085,0.008632939213851998,0.007262826404651702,,,,
2012-01-11,-0.0007236813350832705,0.0005419104877528723,0.002065465599105032,,,,
2012-01-12,0.0019287710502160491,0.002396310904297039,0.003946716802784246,,,,
2012-01-13,-0.0029751343377020234,-0.005186577713232943,-0.0036029025645323287,,,,
2012-01-17,0.0036981606003969603,0.003873271449219118,0.009068316415521416,,,,
2012-01-18,0.007992029490555552,0.010995445063699094,0.013198058948898694,,,,
2012-01-19,0.004368947703427217,0.0052624915393018066,0.006200290357410321,,,,
2012-01-20,0.007565782727543713,0.0037204179874690273,-0.001504368632612163,,,,
2012-01-23,-0.0011819721797676765,-0.002579942751303577,0.0003343353650517855,,,,
2012-01-24,-0.0030006347624711442,-0.0011404752361654502,-0.001841391462714448,,,,
2012-01-25,0.006464675373223372,0.008332804220900769,0.012488684710704412,,,,
2012-01-26,-0.0014939704233620787,-0.0051429997040060025,-0.00348099106027977,,,,
2012-01-27,-0.004813073385601996,-0.00045493726506862226,0.002984659714955207,,,,
2012-01-30,-0.0017413063167310838,-0.003419671240163069,0.000827160398949367,,,,
2012-01-31,-0.0012682585769789867,-0.00038059147831859264,0.0013224754412934914,,,,
2012-02-01,0.006641016204875783,0.008719008987348786,0.008062789391233059,,,,
2012-02-02,-0.000551955241208546,0.0015841206158819787,0.0031087647166474497,,,,
2012-02-03,0.011990540609932763,0.01392101285749181,0.013629788463688008,,,,
2012-02-06,-0.0019496635883360371,-0.000668981328316498,-0.0008058934887600344,,,,
2012-02-07,0.00303984988915218,0.0025255766463931906,0.0020945010960753407,,,,
2012-02-08,0.0015548747757376802,0.0029632198682190136,0.005297643367765836,,,,
2012-02-09,0.0003881626842305863,0.001256773682904111,0.007178603507351333,,,,
2012-02-10,-0.007092164802855905,-0.0074150081449522185,-0.0070185951630064025,,,,
2012-02-13,0.005771017359955444,0.0074150081449522185,0.009241314696569523,,,,
2012-02-14,0.0005440976683734887,-0.001256773682904111,0.002534741796923257,,,,
2012-02-15,-0.006237209368636698,-0.004670785623403617,-0.00698511495361398,,,,
2012-02-16,0.009419173712348794,0.011012254456202795,0.013607650980845598,,,,
2012-02-17,0.003814618457973928,0.0026425995953207604,-0.00314825956729603,,,,
2012-02-21,0.000927966481135023,0.00043989204900452,0.002833898143169477,,,,
2012-02-22,-0.0016247475368071918,-0.003229680722919959,-0.004569596546244448,,,,
2012-02-23,0.003401368044032793,0.0044011361024027815,0.0066110701768913325,,,,
2012-02-24,0.00030806085306345215,0.0021930971559118717,0.003445762409786113,,,,
2012-02-27,0.0003090270943602036,0.001678501011375566,0.0014062111790478227,,,,
2012-02-28,0.0015413905049106447,0.002912349635876943,0.010097016540726143,,,,
2012-02-29,-0.004399259266627098,-0.003933516356227962,-0.004492185284369121,,,,
2012-03-01,0.0021635388661280786,0.005167990403372791,0.007886789044992959,,,,
2012-03-02,-0.00015472537952820886,-0.003053984146579758,-0.0007705722709863139,,,,
2012-03-05,-0.0010038650258437087,-0.004086521488284589,-0.0103822188023992,,,,
2012-03-06,-0.015338613142279913,-0.014733248836989787,-0.009861278739030864,,,,
2012-03-07,0.00610136287630425,0.006951792860046879,0.0076782303098603686,,,,
2012-03-08,0.0053661766856603075,0.009899709346523622,0.010713376448202359,,,,
2012-03-09,0.0017826819161417262,0.0038601665669917296,0.004161492571093106,,,,
2012-03-12,0.002397551229631034,7.290636214651869e-05,0.0004614757052925356,,,,
2012-03-13,0.017002599343046043,0.017865239646016384,0.018430131823733653,,,,
2012-03-14,0.0015180381041002278,-0.0010716994043935557,0.0034653288549071353,,,,
2012-03-15,0.004010384485622076,0.005772829960966064,0.002853376787001593,,,,
2012-03-16,-0.000794670433306166,0.0013837808875152289,-0.0007061967127119928,,,,
2012-03-19,0.00015122122294020102,0.003912390919495579,0.0070405689229922075,,,,
2012-03-20,-0.005237878445369937,-0.002915352136430016,0.0017897697650539612,,,,
2012-03-21,-0.002972730376418653,-0.0016385032577925784,0.00014897862104756854,,,,
2012-03-22,-0.006280093511158214,-0.0072300542942898,-0.0020881463733708468,,,,
2012-03-23,0.003297927814124968,0.00322781810568884,-0.000597277716900102,,,,
2012-03-26,0.011344802722635272,0.013937561733466277,0.017327406986581195,,,,
2012-03-27,-0.003185279609425607,-0.003111945939117789,0.0014667860044701444,,,,
2012-03-28,-0.0052539793835757465,-0.004971058099218162,-0.0039659445219104575,,,,
2012-03-29,0.0011444879962443366,-0.0017102605784762304,-0.003834392833731215,,,,
2012-03-30,0.005096404290914514,0.004127893724160892,-0.0019225141691894265,,,,
2012-04-02,0.0037866589856916373,0.007288252132394034,0.010309123808535324,,,,
2012-04-03,-0.0047735718892747405,-0.004097731689594042,-0.0002928854268491321,,,,
2012-04-04,-0.008849362662827431,-0.009960378298440098,-0.013723988666716204,,,,
2012-04-05,-0.0009192089806848713,-0.0005003364013660416,0.006221061981202425,,,,
2012-04-09,-0.0097879254345985,-0.011294586679266416,-0.00755933818294352,,,,
2012-04-10,-0.016475707553455617,-0.016927534938326442,-0.016199566575721747,,,,
2012-04-11,0.006590964909124253,0.008061504054775348,0.004827068325848671,,,,
2012-04-12,0.014521150743349587,0.012981231695612829,0.011372498249873077,,,,
2012-04-13,-0.010227795442220966,-0.011959606024189995,-0.01529236354175989,,,,
2012-04-16,0.00520441345607825,-0.0006565672713589876,-0.011243295876768757,,,,
2012-04-17,0.014384168492711956,0.014703756501984522,0.020117153597796644,,,,
2012-04-18,-0.006051641888284998,-0.0033856669205958308,-0.0025488651261609267,,,,
2012-04-19,-0.004697887584199201,-0.006441201403308838,-0.011323185991082065,,,,
2012-04-20,0.004541186336001425,0.0016685548177486351,-0.0027368038941233412,,,,
2012-04-23,-0.00741277011010677,-0.00844428966903532,-0.00917747444290029,,,,
2012-04-24,0.00541146338765941,0.003793957643639878,-0.005392313234985124,,,,
2012-04-25,0.0070664567631109065,0.013599084202470912,0.026224650260110668,,,,
2012-04-26,0.009219928292964141,0.006944774326148817,0.005852124577633511,,,,
2012-04-27,0.0011368728354694824,0.001639598091411898,0.0059662863913558795,,,,
2012-04-30,-0.0015159626581793262,-0.0037108858028140897,-0.007163882713839166,,,,
2012-05-01,0.005522746069379636,0.006200669353672693,0.0016459769001313518,,,,
2012-05-02,-0.0009808264160557911,-0.0029886742550235823,0.002837669742893567,,,,
2012-05-03,-0.0044662179836816316,-0.007654710075402527,-0.010644102482804564,,,,
2012-05-04,-0.013135360317519941,-0.016290025210961012,-0.025182401970844204,,,,
2012-05-07,-0.0019234011055253575,0.0007299835811220845,0.0009269921579591056,,,,
2012-05-08,-0.005870645265008356,-0.0040200142661541705,-0.0037130004998164883,,,,
2012-05-09,-0.005749510138551628,-0.00594929426533497,-0.003104597603134529,,,,
2012-05-10,0.0007788770420047443,0.0020606960335047826,-0.002023232285584875,,,,
2012-05-11,-0.002026189578376858,-0.0030191605158123025,-0.00015584737018947692,,,,
2012-05-14,-0.009642349005723359,-0.011122637874725784,-0.009392535889181984,,,,
2012-05-15,-0.005054167144422196,-0.0057581029633926315,-0.003308408958536901,,,,
2012-05-16,-0.0010294465708451384,-0.003832023984554844,-0.006808719671563601,,,,
