Date,Open,High,Low,Close,Adj Close,Volume
2011-01-25,119.300003,119.589996,118.709999,119.489998,96.293732,10474000
2011-01-26,119.550003,119.940002,119.339996,119.610001,96.390472,9154100
2011-01-27,119.620003,119.930000,119.449997,119.639999,96.414604,7393200
2011-01-28,119.660004,119.860001,117.760002,118.019997,95.109131,17156100
2011-01-31,118.250000,118.650002,117.879997,118.599998,95.576508,8965000
2011-02-01,119.160004,120.230003,119.080002,120.089996,96.777283,7626900
2011-02-02,119.889999,120.320000,119.889999,120.099998,96.785362,4231200
2011-02-03,120.029999,120.570000,119.559998,120.370003,97.002922,6338100
2011-02-04,120.370003,120.690002,120.019997,120.690002,97.260788,5191300
2011-02-07,120.879997,121.650002,120.849998,121.349998,97.792656,7317100
2011-02-08,121.449997,122.220001,121.330002,122.139999,98.429306,6032000
2011-02-09,122.110001,122.400002,121.750000,122.279999,98.542107,7682100
2011-02-10,121.769997,122.250000,121.430000,122.169998,98.453476,7202200
2011-02-11,121.820000,122.760002,121.709999,122.650002,98.840279,6887200
2011-02-14,122.489998,122.709999,122.300003,122.610001,98.808022,4093900
2011-02-15,122.339996,122.370003,121.879997,122.199997,98.477661,4854700
2011-02-16,122.489998,123.059998,122.370003,122.879997,99.025627,5680000
2011-02-17,122.650002,123.339996,122.570000,123.160004,99.251305,4856500
2011-02-18,122.970001,123.639999,122.820000,123.599998,99.849098,6320900
2011-02-22,122.870003,123.279999,121.489998,121.889999,98.467636,9844300
2011-02-23,121.669998,121.769997,120.360001,120.849998,97.627563,14461100
2011-02-24,120.769997,121.040001,119.559998,120.419998,97.280151,12247300
2011-02-25,120.940002,121.330002,120.739998,121.139999,97.861816,5649800
2011-02-28,121.500000,122.180000,121.440002,122.150002,98.677742,5759600
2011-03-01,122.400002,122.480003,120.370003,120.370003,97.239784,9666700
2011-03-02,120.250000,120.980003,120.000000,120.449997,97.304390,8298400
2011-03-03,121.440002,122.660004,121.430000,122.360001,98.847374,7297200
2011-03-04,122.430000,122.529999,120.599998,121.470001,98.128387,10366700
2011-03-07,121.769997,122.260002,120.209999,120.709999,97.514435,8355500
2011-03-08,120.870003,122.389999,120.580002,121.989998,98.548477,8009200
2011-03-09,121.870003,122.459999,121.449997,122.010002,98.564629,7819900
2011-03-10,120.949997,121.050003,119.620003,119.730003,96.722740,15698000
2011-03-11,119.269997,120.839996,119.220001,120.419998,97.280151,10479900
2011-03-14,119.769997,120.110001,118.919998,119.849998,96.819702,8026700
2011-03-15,117.099998,119.129997,116.919998,118.430000,95.672562,14786600
2011-03-16,117.989998,118.209999,115.510002,116.160004,93.838776,16469000
2011-03-17,117.449997,117.980003,116.910004,117.690002,95.074776,7902300
2011-03-18,118.830002,119.010002,118.000000,118.269997,95.727119,10498900
2011-03-21,119.550003,120.519997,119.550003,120.070000,97.184044,7615000
2011-03-22,120.150002,120.239998,119.769997,119.919998,97.062645,6360500
2011-03-23,119.680000,120.910004,119.440002,120.629997,97.637291,6693400
2011-03-24,121.250000,121.650002,120.720001,121.459999,98.309113,4827100
2011-03-25,121.699997,122.330002,121.599998,121.959999,98.713783,6604100
2011-03-28,122.110001,122.459999,121.699997,121.760002,98.551910,2663400
2011-03-29,121.739998,122.599998,121.489998,122.510002,99.158943,6025800
2011-03-30,123.000000,123.580002,122.940002,123.209999,99.725609,4100800
2011-03-31,123.180000,123.559998,122.949997,123.019997,99.571785,4355100
2011-04-01,123.589996,123.949997,123.139999,123.459999,99.927864,5203200
2011-04-04,123.639999,123.839996,123.449997,123.760002,100.170670,6278900
2011-04-05,123.519997,124.139999,123.260002,123.650002,100.081696,8523300
2011-04-06,124.209999,124.360001,123.800003,124.169998,100.502533,4246000
2011-04-07,124.040001,124.250000,123.110001,123.910004,100.292160,6542200
2011-04-08,124.290001,124.349998,123.050003,123.650002,100.081696,6080300
2011-04-11,123.790001,124.279999,123.360001,123.639999,100.073586,5467500
2011-04-12,122.919998,123.099998,122.169998,122.459999,99.118462,5161400
2011-04-13,123.169998,123.209999,122.080002,122.550003,99.191376,4278200
2011-04-14,121.970001,122.889999,121.459999,122.720001,99.328934,4338300
2011-04-15,122.879997,123.419998,122.449997,123.190002,99.800446,5299500
2011-04-18,121.830002,121.879997,120.650002,121.739998,98.625786,10033200
2011-04-19,121.959999,122.489998,121.730003,122.389999,99.152328,5007200
2011-04-20,123.930000,124.529999,123.760002,124.339996,100.732071,6708700
2011-04-21,124.629997,124.809998,124.190002,124.790001,101.096642,4019100
2011-04-25,124.660004,124.709999,124.209999,124.550003,100.902222,4441200
2011-04-26,124.790001,125.879997,124.650002,125.699997,101.833855,6200000
2011-04-27,125.879997,126.870003,125.669998,126.690002,102.635933,5703800
2011-04-28,126.559998,127.540001,126.540001,127.419998,103.227303,11788000
2011-04-29,127.559998,128.119995,127.540001,128.039993,103.729561,11425900
2011-05-02,128.600006,128.630005,127.620003,127.839996,103.567535,10518700
2011-05-03,127.760002,128.179993,127.269997,127.820000,103.551384,7708200
2011-05-04,127.669998,127.760002,126.510002,126.970001,102.862747,8253900
2011-05-05,126.580002,126.839996,125.000000,125.639999,101.785255,11362900
2011-05-06,126.730003,127.440002,125.830002,126.269997,102.295647,9866400
2011-05-09,126.239998,127.070000,126.040001,126.709999,102.652084,5464900
2011-05-10,126.959999,127.669998,126.809998,127.449997,103.251572,4179600
2011-05-11,127.199997,127.250000,125.739998,126.309998,102.328026,7813600
2011-05-12,125.959999,127.160004,125.370003,126.989998,102.878937,6684200
2011-05-13,126.980003,127.120003,125.410004,125.959999,102.044464,6677500
2011-05-16,125.570000,126.419998,125.290001,125.470001,101.647491,4399900
2011-05-17,124.930000,125.260002,123.849998,124.809998,101.112854,25391000
2011-05-18,124.889999,125.849998,124.559998,125.709999,101.841972,4534600
2011-05-19,126.110001,126.480003,125.459999,126.180000,102.222740,4714900
2011-05-20,125.510002,125.660004,124.570000,124.849998,101.479034,6881200
2011-05-23,123.220001,123.879997,123.029999,123.519997,100.397942,5901700
2011-05-24,123.809998,123.959999,123.209999,123.300003,100.219208,4244400
2011-05-25,122.839996,124.129997,122.800003,123.650002,100.503647,4110900
2011-05-26,123.410004,124.169998,122.919998,123.800003,100.625595,6190400
2011-05-27,124.180000,124.650002,123.980003,124.230003,100.975075,4402800
2011-05-31,125.330002,125.550003,124.599998,125.500000,102.007347,5290000
2011-06-01,125.129997,125.180000,122.620003,122.699997,99.731453,8218900
2011-06-02,122.760002,122.870003,121.720001,122.300003,99.406357,8832200
2011-06-03,120.879997,122.000000,120.839996,121.320000,98.609856,6224000
2011-06-06,121.099998,121.339996,120.510002,120.730003,98.130264,4679000
2011-06-07,121.279999,121.599998,120.470001,120.489998,97.935165,3834600
2011-06-08,120.410004,120.830002,120.080002,120.300003,97.780746,6860100
2011-06-09,120.589996,121.680000,120.430000,121.120003,98.447273,4024900
2011-06-10,120.650002,120.739998,119.209999,119.370003,97.024849,7384800
2011-06-13,119.730003,120.040001,119.089996,119.459999,97.098000,5363200
2011-06-14,120.250000,121.139999,120.209999,120.699997,98.105873,4853100
2011-06-15,119.650002,120.059998,118.550003,118.879997,96.626556,20958800
2011-06-16,118.839996,119.849998,118.690002,119.529999,97.154892,7469900
2011-06-17,120.230003,120.470001,119.430000,119.739998,97.495239,7742000
2011-06-20,119.349998,120.739998,119.339996,120.540001,98.146614,5679800
2011-06-21,120.980003,121.910004,120.739998,121.589996,99.001556,4744500
2011-06-22,121.150002,121.809998,120.790001,120.809998,98.366463,4702500
2011-06-23,119.620003,120.339996,118.489998,120.320000,97.967461,9033500
2011-06-24,120.230003,120.309998,118.989998,119.199997,97.055565,6643300
2011-06-27,119.269997,120.730003,119.080002,120.199997,97.869797,4488800
2011-06-28,120.629997,121.650002,120.489998,121.610001,99.017799,4085500
2011-06-29,122.000000,122.610001,121.489998,122.449997,99.701759,5712400
2011-06-30,122.900002,124.019997,122.760002,123.830002,100.825386,4754500
2011-07-01,124.089996,125.720001,123.800003,125.580002,102.250290,8692000
2011-07-05,125.540001,125.809998,125.160004,125.489998,102.177032,5324300
2011-07-06,125.379997,126.260002,125.230003,126.089996,102.665527,9795100
2011-07-07,126.830002,127.370003,126.599998,127.099998,103.487930,4400700
2011-07-08,126.029999,126.419998,125.500000,126.389999,102.909821,5987200
2011-07-11,125.169998,125.459999,124.540001,124.949997,101.737350,6931200
2011-07-12,124.860001,125.540001,124.309998,124.330002,101.232536,12501300
2011-07-13,124.959999,125.940002,124.489998,124.800003,101.615196,7366800
2011-07-14,124.889999,125.669998,123.970001,124.209999,101.134781,6517000
2011-07-15,124.709999,124.769997,123.779999,124.559998,101.511322,7853000
2011-07-18,123.900002,124.019997,122.720001,123.620003,100.745293,6150200
2011-07-19,124.400002,125.820000,124.320000,125.629997,102.383263,5848000
2011-07-20,125.769997,125.830002,125.260002,125.459999,102.244766,3291800
2011-07-21,126.029999,127.300003,125.730003,127.029999,103.524300,6881400
2011-07-22,126.879997,127.019997,126.220001,126.599998,103.173820,5848500
2011-07-25,125.339996,126.339996,125.129997,125.760002,102.489296,5236200
2011-07-26,125.360001,125.529999,124.669998,124.830002,101.731354,7202900
2011-07-27,124.370003,124.389999,122.690002,122.839996,100.109566,7558600
2011-07-28,122.820000,123.660004,122.070000,122.279999,99.653236,7454600
2011-07-29,121.080002,122.230003,120.639999,121.129997,98.716011,16015400
2011-08-01,122.739998,122.959999,119.769997,121.110001,98.699722,11630000
2011-08-02,120.320000,121.000000,118.419998,118.459999,96.540054,9644500
2011-08-03,118.599998,118.889999,116.830002,118.800003,96.817154,16594800
2011-08-04,117.320000,117.570000,113.559998,113.709999,92.669006,19368300
2011-08-05,115.129997,115.559998,111.260002,114.250000,93.109093,30450400
2011-08-08,111.269997,113.029999,108.019997,108.070000,88.072678,30395700
2011-08-09,109.660004,112.379997,105.940002,112.370003,91.576950,32097800
2011-08-10,110.220001,110.669998,106.870003,107.169998,87.339149,27711600
2011-08-11,108.199997,112.820000,107.830002,111.250000,90.664223,17393500
2011-08-12,112.489998,113.489998,111.580002,112.800003,91.927422,14097500
2011-08-15,113.779999,114.879997,113.440002,114.809998,93.565483,13586200
2011-08-16,113.940002,114.910004,112.970001,114.080002,92.970604,10846800
2011-08-17,114.699997,115.459999,113.379997,114.260002,93.117249,9350200
2011-08-18,111.599998,111.699997,109.010002,110.070000,89.702583,18143700
2011-08-19,108.290001,110.629997,107.769997,107.910004,88.278343,15277500
2011-08-22,110.180000,110.300003,108.010002,108.300003,88.597366,11314800
2011-08-23,108.849998,111.470001,108.430000,111.370003,91.108864,12374800
2011-08-24,111.250000,113.070000,110.910004,112.949997,92.401428,9256900
2011-08-25,113.389999,113.779999,110.809998,111.260002,91.018806,10391700
2011-08-26,110.720001,113.070000,109.089996,112.699997,92.196869,13140300
2011-08-29,113.970001,115.199997,113.919998,115.139999,94.192993,7117800
2011-08-30,114.830002,116.160004,114.129997,115.349998,94.364769,10480300
2011-08-31,116.160004,116.970001,115.120003,115.949997,94.855583,8390900
2011-09-01,116.089996,117.029999,114.720001,114.870003,93.972107,7690900
2011-09-02,112.739998,113.279999,111.949997,112.279999,91.853226,9426300
2011-09-06,109.400002,111.459999,109.180000,111.209999,90.977989,10881100
2011-09-07,112.739998,114.019997,112.400002,113.940002,93.211319,7271500
2011-09-08,113.379997,114.680000,112.730003,112.870003,92.335922,7772800
2011-09-09,111.639999,111.699997,109.220001,109.820000,89.840828,11877700
2011-09-12,108.370003,110.550003,108.150002,110.510002,90.405289,10062000
2011-09-13,110.680000,111.370003,109.820000,110.919998,90.740692,10836700
2011-09-14,111.489998,113.830002,109.870003,112.400002,91.951462,14634500
2011-09-15,113.430000,114.330002,112.830002,114.260002,93.473076,9646000
2011-09-16,114.610001,115.129997,113.809998,114.860001,94.136909,12330800
2011-09-19,113.099998,114.220001,112.290001,113.720001,93.202606,9727400
2011-09-20,114.260002,115.260002,113.480003,113.879997,93.333725,8070700
2011-09-21,113.930000,114.230003,110.879997,110.949997,90.932335,14933100
2011-09-22,107.949997,108.400002,105.720001,107.070000,87.752411,19744500
2011-09-23,106.440002,107.870003,106.129997,107.449997,88.063843,12056800
2011-09-26,108.410004,110.330002,107.480003,110.239998,90.350441,11476000
2011-09-27,112.410004,113.449997,111.089996,111.709999,91.555244,13564400
2011-09-28,112.099998,112.959999,109.739998,109.830002,90.014427,11260200
2011-09-29,111.870003,112.500000,109.430000,111.379997,91.284737,13212200
2011-09-30,109.809998,111.160004,108.870003,108.930000,89.276817,10338600
2011-10-03,108.209999,109.610001,106.300003,106.360001,87.170471,13520400
2011-10-04,105.080002,108.089996,103.839996,107.720001,88.285118,18100000
2011-10-05,107.849998,109.410004,107.260002,109.279999,89.563683,9967000
2011-10-06,109.300003,111.209999,108.470001,111.089996,91.047089,8534300
2011-10-07,111.870003,112.209999,110.379997,111.019997,90.989738,10022000
2011-10-10,112.599998,114.239998,112.589996,114.209999,93.604225,7176500
2011-10-11,113.620003,114.349998,113.529999,114.010002,93.440308,7836000
2011-10-12,114.769997,116.120003,114.410004,114.989998,94.243484,7855800
2011-10-13,114.529999,115.010002,113.639999,114.660004,93.973007,5493900
2011-10-14,115.820000,116.349998,115.160004,116.339996,95.349915,5256900
2011-10-17,115.839996,115.879997,113.639999,113.900002,93.350136,8397900
2011-10-18,113.540001,116.419998,112.830002,115.510002,94.669640,11694400
2011-10-19,115.470001,116.250000,114.580002,114.949997,94.210678,15286300
2011-10-20,115.070000,115.769997,113.839996,115.330002,94.522163,7944500
2011-10-21,116.449997,117.879997,116.430000,117.849998,96.742661,13012000
2011-10-24,118.169998,119.160004,118.010002,118.879997,97.588165,8407500
2011-10-25,118.220001,118.360001,116.570000,116.790001,95.872498,9405200
2011-10-26,118.379997,118.660004,116.680000,118.410004,97.202385,9938700
2011-10-27,121.080002,122.580002,120.449997,121.940002,100.100121,12948500
2011-10-28,121.580002,122.239998,121.360001,122.040001,100.182220,6666900
2011-10-31,120.750000,120.919998,119.269997,119.339996,97.965813,13398600
2011-11-01,116.900002,117.669998,116.029999,116.379997,95.535919,15120600
2011-11-02,117.800003,118.519997,117.169998,118.129997,96.972519,7605000
2011-11-03,119.230003,120.410004,118.160004,120.190002,98.663551,12007500
2011-11-04,119.400002,119.680000,118.239998,119.599998,98.179199,7021900
2011-11-07,119.519997,120.500000,118.550003,120.449997,98.876961,8694400
2011-11-08,121.010002,121.750000,119.900002,121.589996,99.812820,7383200
2011-11-09,119.330002,119.669998,117.239998,117.690002,96.611305,12096200
2011-11-10,118.959999,119.550003,117.879997,118.889999,97.596382,9960400
2011-11-11,120.239998,121.709999,120.220001,121.529999,99.763550,7260300
2011-11-14,121.330002,121.570000,120.180000,120.709999,99.090385,7391200
2011-11-15,120.379997,121.580002,119.930000,120.870003,99.221741,6467700
2011-11-16,119.870003,121.139999,118.910004,119.099998,97.768768,7142200
2011-11-17,119.059998,119.510002,116.790001,117.830002,96.726265,10984300
2011-11-18,117.959999,118.300003,117.290001,117.730003,96.878448,8307400
2011-11-21,116.110001,116.320000,114.279999,115.160004,94.763672,18829600
2011-11-22,114.980003,115.529999,114.129997,114.739998,94.418007,8396900
2011-11-23,113.750000,113.889999,112.330002,112.330002,92.434868,7988400
2011-11-25,112.279999,113.459999,112.139999,112.139999,92.278557,3532100
2011-11-28,114.779999,115.480003,114.309998,115.099998,94.714287,6666100
2011-11-29,115.320000,116.180000,115.110001,115.559998,95.092796,5325400
2011-11-30,118.410004,120.389999,118.410004,120.190002,98.902786,11581500
2011-12-01,120.010002,120.550003,119.660004,120.129997,98.853416,5437700
2011-12-02,121.220001,121.400002,120.000000,120.059998,98.795799,5584400
2011-12-05,121.769997,121.849998,120.209999,120.949997,99.528145,6285400
2011-12-06,120.959999,122.089996,120.680000,121.389999,99.890228,7062300
2011-12-07,121.059998,122.570000,120.580002,122.070000,100.449768,9026700
2011-12-08,121.500000,121.809998,119.639999,119.940002,98.697060,9595600
2011-12-09,120.470001,122.110001,120.410004,121.779999,100.211166,8999200
2011-12-12,120.910004,120.959999,119.379997,120.239998,98.943901,6291500
2011-12-13,120.910004,121.489998,119.050003,119.510002,98.343193,7761800
2011-12-14,119.080002,119.489998,117.910004,118.320000,97.363983,10062700
2011-12-15,119.589996,119.750000,118.580002,118.809998,97.767159,5261400
2011-12-16,119.099998,119.400002,117.889999,118.220001,97.574051,7758400
2011-12-19,118.650002,118.980003,117.050003,117.360001,96.864235,7977500
2011-12-20,119.110001,120.879997,119.070000,120.680000,99.604408,7867300
2011-12-21,120.800003,120.870003,119.690002,120.809998,99.711723,6679800
2011-12-22,121.139999,121.550003,120.910004,121.529999,100.305984,4202800
2011-12-23,121.699997,122.680000,121.500000,122.629997,101.213875,2281300
2011-12-27,122.480003,123.000000,122.400002,122.669998,101.246902,3878700
2011-12-28,122.660004,122.720001,121.129997,121.250000,100.074883,3871400
2011-12-29,121.519997,122.680000,121.459999,122.519997,101.123093,5133600
2011-12-30,122.330002,122.629997,121.839996,121.849998,100.570099,4734000
2012-01-03,123.940002,124.529999,123.610001,123.629997,102.039223,7175100
2012-01-04,123.400002,124.050003,123.110001,123.970001,102.319878,7625200
2012-01-05,123.459999,124.110001,122.589996,123.949997,102.303383,8678900
2012-01-06,124.080002,124.080002,123.139999,123.529999,101.956696,7488600
2012-01-09,123.690002,123.910004,123.139999,123.660004,102.063995,5881800
2012-01-10,124.879997,125.000000,124.269997,124.379997,102.658272,5274400
2012-01-11,124.040001,124.449997,123.800003,124.290001,102.584007,4890300
2012-01-12,124.500000,124.669998,123.660004,124.529999,102.782059,5591300
2012-01-13,123.709999,124.160004,122.919998,124.160004,102.476723,6392100
2012-01-17,125.040001,125.570000,124.459999,124.620003,102.856400,5348800
2012-01-18,124.529999,125.720001,124.410004,125.620003,103.681725,6473000
2012-01-19,125.989998,126.180000,125.519997,126.169998,104.135696,8095300
2012-01-20,126.040001,126.959999,125.949997,126.959999,104.926552,6995400
2012-01-23,126.889999,127.360001,126.379997,126.809998,104.802605,5166800
2012-01-24,126.099998,126.550003,125.870003,126.430000,104.488602,4798200
2012-01-25,126.059998,127.519997,125.470001,127.250000,105.166275,9642500
2012-01-26,127.849998,128.130005,126.650002,127.059998,105.009277,5902300
2012-01-27,126.470001,126.760002,126.010002,126.449997,104.505074,6136400
2012-01-30,125.389999,126.309998,125.000000,126.230003,104.323257,5910600
2012-01-31,126.879997,126.919998,125.379997,126.070000,104.191032,5951700
2012-02-01,127.070000,127.589996,126.769997,126.910004,104.885269,9891000
2012-02-02,127.019997,127.160004,126.480003,126.839996,104.827393,4531500
2012-02-03,128.039993,128.490005,127.830002,128.369995,106.091896,8654000
2012-02-06,127.830002,128.190002,127.680000,128.119995,105.885254,3852400
2012-02-07,127.949997,128.759995,127.550003,128.509995,106.207619,5739300
2012-02-08,128.619995,128.800003,128.029999,128.710007,106.372887,4884400
2012-02-09,128.960007,129.119995,128.300003,128.759995,106.414185,5416600
2012-02-10,127.760002,127.919998,127.300003,127.849998,105.662148,6380600
2012-02-13,128.679993,128.770004,128.080002,128.589996,106.273689,4654100
2012-02-14,128.380005,128.690002,127.779999,128.660004,106.331528,5608500
2012-02-15,129.000000,129.039993,127.570000,127.860001,105.670380,9589200
2012-02-16,127.980003,129.179993,127.949997,129.070007,106.670410,8699000
2012-02-17,129.309998,129.389999,128.860001,129.229996,107.078094,5765200
2012-02-21,129.619995,129.750000,128.960007,129.350006,107.177505,6589200
2012-02-22,129.229996,129.500000,128.850006,129.139999,107.003510,6092200
2012-02-23,128.990005,129.690002,128.550003,129.580002,107.368088,12890500
2012-02-24,129.770004,129.899994,129.250000,129.619995,107.401169,3769100
2012-02-27,128.929993,130.039993,128.570007,129.660004,107.434364,5778600
2012-02-28,129.639999,130.039993,129.339996,129.860001,107.600090,4953700
2012-02-29,130.020004,130.369995,129.089996,129.289993,107.127769,7724200
2012-03-01,129.600006,130.160004,129.229996,129.570007,107.359795,6684300
2012-03-02,129.539993,129.789993,129.080002,129.550003,107.343185,3818700
2012-03-05,129.419998,129.589996,128.639999,129.419998,107.235481,5286400
2012-03-06,127.930000,129.460007,127.180000,127.449997,105.603188,14410100
2012-03-07,127.639999,128.449997,127.459999,128.229996,106.249481,5736200
2012-03-08,128.820007,129.270004,128.550003,128.919998,106.821167,4417000
2012-03-09,129.220001,129.589996,128.940002,129.149994,107.011765,6248400
2012-03-12,129.169998,129.669998,129.100006,129.460007,107.268639,5197000
2012-03-13,130.050003,131.770004,129.850006,131.679993,109.108078,8699500
2012-03-14,131.789993,132.169998,131.619995,131.880005,109.273834,5124600
2012-03-15,132.009995,132.490005,131.669998,132.410004,109.712944,5716900
2012-03-16,132.529999,132.610001,132.020004,132.050003,109.625793,5047200
2012-03-19,131.910004,132.399994,131.779999,132.070007,109.642372,4424000
2012-03-20,131.360001,131.699997,130.919998,131.380005,109.069580,5403700
2012-03-21,131.529999,131.610001,130.809998,130.990005,108.745827,5031900
2012-03-22,130.240005,130.550003,129.860001,130.169998,108.065033,6987900
2012-03-23,130.220001,130.710007,129.710007,130.600006,108.422012,4373300
2012-03-26,131.389999,132.139999,131.339996,132.089996,109.659042,4991500
2012-03-27,132.220001,132.350006,131.649994,131.669998,109.310303,5777300
2012-03-28,131.729996,131.860001,130.410004,130.979996,108.737495,5293700
2012-03-29,130.270004,131.240005,130.039993,131.130005,108.862015,4487400
2012-03-30,131.710007,131.970001,131.179993,131.800003,109.418236,4218500
2012-04-02,131.559998,132.679993,131.229996,132.300003,109.833351,8683800
2012-04-03,132.149994,132.399994,131.050003,131.669998,109.310303,6098700
2012-04-04,130.660004,130.770004,129.949997,130.509995,108.347244,10402500
2012-04-05,130.100006,130.710007,129.929993,130.389999,108.247696,4179800
2012-04-09,128.960007,129.589996,128.839996,129.119995,107.193344,5360200
2012-04-10,128.869995,129.070007,126.919998,127.010002,105.441727,12912700
2012-04-11,128.169998,128.289993,127.739998,127.849998,106.138985,5603300
2012-04-12,128.119995,129.789993,128.039993,129.720001,107.691490,7164600
2012-04-13,129.320007,129.360001,128.270004,128.399994,106.595657,8826800
2012-04-16,129.229996,129.699997,128.679993,129.070007,107.151871,7503100
2012-04-17,129.830002,131.130005,129.809998,130.940002,108.704300,6290900
2012-04-18,130.270004,130.800003,130.080002,130.149994,108.048447,5057100
2012-04-19,130.229996,130.669998,128.820007,129.539993,107.542038,8957000
2012-04-20,129.960007,130.529999,129.899994,129.979996,108.031517,5686800
2012-04-23,128.740005,129.080002,128.160004,129.020004,107.233665,5180000
2012-04-24,129.270004,130.229996,129.259995,129.720001,107.815529,4418700
2012-04-25,130.500000,130.830002,130.110001,130.639999,108.580101,7342000
2012-04-26,130.559998,132.029999,130.490005,131.850006,109.585831,4577100
2012-04-27,132.089996,132.410004,131.660004,132.000000,109.710487,3969500
2012-04-30,131.809998,132.020004,131.490005,131.800003,109.544296,3670500
2012-05-01,131.850006,133.139999,131.399994,132.529999,110.150955,5453200
2012-05-02,132.039993,132.509995,131.649994,132.399994,110.042969,3746000
2012-05-03,132.410004,132.580002,131.500000,131.809998,109.552589,5043100
2012-05-04,131.130005,131.320007,129.970001,130.089996,108.122986,5934300
2012-05-07,129.500000,130.250000,129.449997,129.839996,107.915222,4040500
2012-05-08,129.169998,129.330002,127.910004,129.080002,107.283546,7641700
2012-05-09,128.000000,129.119995,127.379997,128.339996,106.668488,11921700
2012-05-10,128.809998,129.279999,128.210007,128.440002,106.751602,5325000
2012-05-11,127.800003,129.160004,127.730003,128.179993,106.535522,3673800
2012-05-14,127.180000,127.690002,126.599998,126.949997,105.513206,6069000
2012-05-15,126.820000,127.589996,126.070000,126.309998,104.981270,6713000
2012-05-16,126.779999,127.370003,126.129997,126.180000,104.873253,6043200
2012-05-17,126.209999,126.250000,124.550003,124.570000,103.535118,8985300
2012-05-18,124.529999,124.650002,123.089996,123.309998,102.839554,10861600
2012-05-21,123.690002,124.809998,123.440002,124.809998,104.090538,5384900
2012-05-22,124.900002,125.480003,124.190002,124.830002,104.107208,9856100
2012-05-23,123.949997,124.800003,122.820000,124.709999,104.007141,8600000
2012-05-24,124.919998,125.160004,123.959999,125.120003,104.349060,7043000
2012-05-25,124.930000,125.099998,123.970001,124.260002,103.631851,6725100
2012-05-29,125.230003,125.919998,124.900002,125.599998,104.749435,6828700
2012-05-30,124.529999,124.610001,123.739998,123.989998,103.406647,6874300
2012-05-31,124.019997,124.739998,123.010002,123.699997,103.164810,7793500
2012-06-01,122.129997,122.419998,120.910004,121.010002,100.921387,11815100
2012-06-04,121.089996,121.279999,120.190002,120.779999,100.729591,6369000
2012-06-05,120.639999,121.320000,120.519997,121.089996,100.988052,6619900
2012-06-06,121.989998,123.989998,121.949997,123.930000,103.356636,6138400
2012-06-07,125.169998,125.430000,124.260002,124.519997,103.848663,8806300
2012-06-08,124.120003,125.430000,123.860001,125.430000,104.607605,4432700
2012-06-11,126.379997,126.489998,123.849998,123.980003,103.398315,7232100
2012-06-12,124.400002,125.660004,124.040001,125.589996,104.741066,4923700
2012-06-13,125.339996,125.940002,124.480003,124.889999,104.157234,4687100
