Date,DIA,QQQ,SPY,Risk_free
2014-03-11,-0.003482247446042308,-0.004313328992100018,-0.004955143036932341,2.766
2014-03-12,-0.001163084925560831,0.0037611554165470906,0.00026715167509561155,2.7260000000000004
2014-03-13,-0.013445113114799234,-0.01423503437258411,-0.01127639882038256,2.653
2014-03-14,-0.0024865973603507285,-0.006855806115990681,-0.0028120319769797675,2.645
2014-03-17,0.010649545045037456,0.008758130413839105,0.00900290991871966,2.699
2014-03-18,0.005589024956277555,0.012001475344065149,0.007112637600014793,2.681
2014-03-19,-0.006698167337312988,-0.00542737583848929,-0.0053431635243201825,2.772
2014-03-20,0.006820073257908454,0.0027729056922094486,0.0058226533027090355,2.775
2014-03-21,-0.0023825758304951705,-0.01210612002847089,-0.003885938469545991,2.75
2014-03-24,-0.00116866911840674,-0.00880295859994007,-0.004144179980642981,2.733
2014-03-25,0.00583014306682994,0.0032819546841649228,0.004734566889461611,2.735
2014-03-26,-0.006507815908517678,-0.012963299864689581,-0.00721827432005373,2.701
2014-03-27,-0.00030834196139473136,-0.005624392595131589,-0.002110452637902327,2.6719999999999997
2014-03-28,0.003506748706025853,0.001954834318016907,0.004917875703699615,2.7119999999999997
2014-03-31,0.008498866674599093,0.00709725541533146,0.008161298264477423,2.7230000000000003
2014-04-01,0.004313806891476979,0.01741324321451465,0.006608433411699366,2.759
2014-04-02,0.0025423979387122486,0.002574880831081927,0.0033412010545186277,2.803
2014-04-03,-0.00018163866628650993,-0.007970071645688748,-0.0013246210474679998,2.79
2014-04-04,-0.00886883800546645,-0.026957469938930778,-0.011892497125132628,2.7260000000000004
2014-04-07,-0.010550416755562786,-0.009539335312398478,-0.011113004512552926,2.695
2014-04-08,0.0010474151778963048,0.009191888895274225,0.00411466017108264,2.681
2014-04-09,0.010844340624355908,0.016996322686270382,0.010693320066957668,2.6839999999999997
2014-04-10,-0.01615676265474697,-0.03146222424668288,-0.021229783070206842,2.628
2014-04-11,-0.009019949269031713,-0.011701724668160551,-0.00904910342657761,2.6189999999999998
2014-04-14,0.008896554481762742,0.007816348589845923,0.007847089000334151,2.639
2014-04-15,0.005620278424522063,0.0032978353027965923,0.006864069593232713,2.628
2014-04-16,0.01017240007045217,0.013198549905002466,0.010423258796491197,2.637
2014-04-17,-0.0008425290830755827,0.00023211125361388696,0.0013958093976444985,2.721
2014-04-21,0.001708903158543329,0.007397206425951097,0.003481303587927087,2.721
2014-04-22,0.004683304453508619,0.007914017408361396,0.004534245982028118,2.7260000000000004
2014-04-23,-0.0009716420877374787,-0.008835742370519206,-0.0023447578672062264,2.6860000000000004
2014-04-24,0.0003035736693934865,0.009521084305318617,0.00202527381982609,2.688
2014-04-25,-0.008169813067345544,-0.01611257163920321,-0.008232670792102326,2.6660000000000004
2014-04-28,0.005007403527290677,0.0032432230476020507,0.0031622419186208006,2.677
2014-04-29,0.005042722151639367,0.007947942692004162,0.004644255298842381,2.695
2014-04-30,0.0027240574444773458,0.002635265473371007,0.0029787557656595354,2.648
2014-05-01,-0.0013307943630582741,0.002971000901795584,0.00010598922884685891,2.6060000000000003
2014-05-02,-0.0029095119750035536,-0.0018271441803392463,-0.0014349037963974354,2.591
2014-05-05,0.0010922314456109916,0.005243826363153126,0.0019125983859415996,2.611
2014-05-06,-0.007302440489228346,-0.01304638218665044,-0.008741983178689239,2.595
2014-05-07,0.007908637215542136,-0.002884085114902568,0.005871853016499173,2.59
2014-05-08,0.0019372208266963398,-0.0009245241612854116,-0.0010648005268185656,2.602
2014-05-09,0.002235161786271256,0.0036935162626603457,0.0014904034761915597,2.623
2014-05-12,0.006495651104712508,0.016340176743244506,0.009689189357566796,2.656
2014-05-13,0.0014977307041990073,0.0006798943179928685,0.0008955866310280669,2.6180000000000003
2014-05-14,-0.005642724979015412,-0.0052238440827050425,-0.004749403041378386,2.543
2014-05-15,-0.009435656983017182,-0.007886890068123265,-0.008818951645898743,2.502
2014-05-16,0.002926092440127981,0.006519763316257254,0.003462579021493717,2.5180000000000002
2014-05-19,0.0006075168033854439,0.006930564791565175,0.0036625242891634713,2.536
2014-05-20,-0.008474874986498016,-0.003629558977678471,-0.006324975329716764,2.509
2014-05-21,0.010111897334016184,0.009499834222653547,0.008389138580255917,2.537
2014-05-22,0.0012119500275389328,0.004380626497153095,0.002429149192553659,2.555
2014-05-23,0.003927348981200396,0.007257886027542071,0.004000408741768879,2.536
2014-05-27,0.0038521860093840843,0.012384371221981993,0.00612783251519744,2.5180000000000002
2014-05-28,-0.0022853055500728914,-0.003081700027129486,-0.000730983943561192,2.438
2014-05-29,0.0041457997263743,0.006372809549121783,0.005159400919222179,2.447
2014-05-30,0.0008990815748504133,0.0001095946801692449,0.001610074549256879,2.457
2014-06-02,0.0016161045072218272,-0.0009863550577806635,0.001141287139856395,2.5340000000000003
2014-06-03,-0.0010770487956452968,-0.0004384536648585069,-0.0005184035323173575,2.593
2014-06-04,0.0006585321530039323,0.003722068217164143,0.0020207398949594335,2.6060000000000003
2014-06-05,0.0060244831466294,0.008378465711414762,0.00650071772668781,2.5839999999999996
2014-06-06,0.005575337518463286,0.005725748630267979,0.004771443633727834,2.597
2014-06-09,0.0009457820844112064,-0.000754069616462516,0.0010231230332120589,2.613
2014-06-10,0.0006496872589547564,0.0017235218085387416,0.00010240106660930337,2.635
2014-06-11,-0.00592279879768931,-0.00021525503439612237,-0.003482514955122973,2.64
2014-06-12,-0.006316309047729618,-0.009083925073972487,-0.007105013400368065,2.5860000000000003
